state,district,total,Obama,Romney,winner
OR,Yamhill,41750,45.28383233532934,52.00239520958084,Romney
PA,Adams,41973,35.48233388130465,63.11200057179616,Romney
PA,Allegheny,614671,56.64021891385799,42.1858197312058,Obama
PA,Armstrong,28322,30.69698467622344,67.90127815832216,Romney
PA,Beaver,80015,46.032618883959245,52.637630444291716,Romney
PA,Bedford,21444,22.057451967916432,76.9865696698377,Romney
PA,Berks,163253,48.939376305489034,49.52864572167129,Romney
PA,Blair,47631,32.575423568684265,66.13340051647036,Romney
PA,Bradford,22501,36.84725123327852,61.450602195457975,Romney
PA,Bucks,319407,49.96697004135789,48.80168562367137,Obama
PA,Butler,88924,31.92051639602357,66.81660744006118,Romney
PA,Cambria,57718,40.16251429363457,57.97844693163311,Romney
PA,Cameron,1967,34.4178952719878,64.26029486527707,Romney
PA,Carbon,24232,45.55959062396831,52.45130406074612,Romney
PA,Centre,68801,48.94841644743536,48.97748579235768,Romney
PA,Chester,248295,49.228538633480326,49.650617209367894,Romney
PA,Clarion,15227,31.06981020555592,67.17015827149143,Romney
PA,Clearfield,31894,34.78083652097573,63.65774126795011,Romney
PA,Clinton,12663,43.45731659164496,54.81323541025034,Romney
PA,Columbia,24305,42.888294589590615,55.3178358362477,Romney
PA,Crawford,33089,39.360512557043116,58.92290489286472,Romney
PA,Cumberland,109964,39.9976355898294,58.53279255028918,Romney
PA,Dauphin,122625,52.36207951070336,46.35107033639144,Obama
PA,Delaware,272853,60.40065529790767,38.58121406031819,Obama
PA,Elk,12425,41.400402414486926,57.13480885311871,Romney
PA,Erie,112732,57.77951247205762,40.89522052301032,Obama
PA,Fayette,48196,45.317038758403186,53.624782139596654,Romney
PA,Forest,2308,38.73483535528596,59.83535528596187,Romney
PA,Franklin,62802,30.110506034839656,68.5838030635967,Romney
PA,Fulton,6148,21.09629147690306,77.74886141834743,Romney
PA,Greene,13726,40.536208655107096,58.17426781290981,Romney
PA,Huntingdon,17587,30.60783533291637,67.96497412861773,Romney
PA,Indiana,36180,39.80928689883913,58.55997788833611,Romney
PA,Jefferson,17072,26.563964386129328,71.97750702905344,Romney
PA,Juniata,9480,26.719409282700425,71.95147679324894,Romney
PA,Lackawanna,97116,63.129659376415844,35.76135755179373,Obama
PA,Lancaster,219677,39.65276292010543,58.888276879236344,Romney
PA,Lawrence,38816,44.896434460016486,53.882419620774925,Romney
PA,Lebanon,53771,35.28853843149653,63.24970709118298,Romney
PA,Lehigh,144922,53.15204040794358,45.60453209312596,Obama
PA,Luzerne,123741,51.69992161046056,46.847043421339734,Obama
PA,Lycoming,46214,32.68273683299433,65.97567836586315,Romney
PA,McKean,15014,35.03396829625683,63.23431463966964,Romney
PA,Mercer,48065,48.022469572453964,50.56486008530116,Romney
PA,Mifflin,16311,26.111213291643683,72.91398442768684,Romney
PA,Monroe,59312,56.364647963312656,42.31858645805233,Obama
PA,Montgomery,401787,56.63722320533019,42.28683357102146,Obama
PA,Montour,7787,38.85963785796841,59.535122640297935,Romney
PA,Northampton,125883,51.64637004202314,47.061159966000176,Obama
PA,Northumberland,31512,39.32470170093932,58.75856816450876,Romney
PA,Perry,18240,29.76973684210527,68.59100877192985,Romney
PA,Philadelphia,653598,85.2242509922001,14.051450585834106,Obama
PA,Pike,23164,43.90433431186324,54.88257641167329,Romney
PA,Potter,7205,26.259541984732827,72.15822345593337,Romney
PA,Schuylkill,57505,42.52325884705678,55.91861577254152,Romney
PA,Snyder,14962,31.22577195562091,67.17016441652187,Romney
PA,Somerset,33875,27.80811808118081,70.65682656826569,Romney
PA,Sullivan,2934,35.03749147920927,63.36059986366735,Romney
PA,Susquehanna,17930,38.432794199665366,59.87172336865589,Romney
PA,Tioga,15943,31.69416044659098,66.48058709151353,Romney
PA,Union,16187,37.455983196392175,60.93161178723668,Romney
PA,Venango,20775,35.951865222623354,62.22864019253911,Romney
PA,Warren,16462,41.112865994411365,57.192321710606244,Romney
PA,Washington,90078,42.74406625369125,56.01256688647617,Romney
PA,Wayne,20966,38.815224649432416,59.768196127062865,Romney
PA,Westmoreland,168709,37.56764606511804,61.306154384176295,Romney
PA,Wyoming,11214,42.91064740502943,55.18994114499732,Romney
PA,York,186394,38.695451570329524,59.8602959322725,Romney
RI,Barrington,9517,58.27466638646632,40.19123673426501,Obama
RI,Bristol,10209,62.11186208247624,36.28171221471251,Obama
RI,Burrillville,6843,53.485313459009205,44.41034633932485,Obama
RI,Central Falls,3938,86.08430675469782,12.925342813610973,Obama
RI,Charlestown,4135,58.839177750906885,39.00846432889964,Obama
RI,Coventry,16406,55.412653907107156,42.39912227233939,Obama
RI,Cranston,34782,61.307572882525434,37.31240296705192,Obama
RI,Cumberland,16607,55.86198590955621,42.72896971156741,Obama
RI,East Greenwich,7270,50.13755158184318,48.47317744154058,Obama
RI,East Providence,20129,69.79979134581946,28.51607133985793,Obama
RI,Exeter,3223,51.87713310580205,45.671734408935784,Obama
RI,Foster,2429,52.65541375051461,44.79209551255661,Obama
RI,Glocester,5005,50.40959040959041,48.05194805194805,Obama
RI,Hopkinton,3661,55.83173996175909,41.54602567604479,Obama
RI,Jamestown,3267,60.75910621365168,37.00642791551883,Obama
RI,Johnston,13071,57.325376788309995,41.366383597276396,Obama
RI,Lincoln,10518,54.7062179121506,43.810610382201936,Obama
RI,Little Compton,2160,56.064814814814824,41.85185185185185,Obama
RI,Middletown,7168,59.73772321428571,38.643973214285715,Obama
RI,Narragansett,7585,55.75477916941332,42.09624258404746,Obama
RI,Newport,9241,66.49713234498431,31.83638134401039,Obama
RI,New Shoreham,966,68.73706004140787,28.57142857142857,Obama
RI,North Kingstown,14604,53.6017529443988,44.13174472747193,Obama
RI,North Providence,15213,63.05133767172814,35.40393084861632,Obama
RI,North Smithfield,6003,50.741296018657344,47.426286856571714,Obama
RI,Pawtucket,23603,76.43943566495784,22.11159598356141,Obama
RI,Portsmouth,9321,53.73886922004076,44.619676000429145,Obama
RI,Providence,49333,84.30056959844323,13.93995905377739,Obama
RI,Richmond,3542,54.34782608695652,42.43365330321852,Obama
RI,Scituate,5380,45.61338289962825,52.52788104089219,Romney
RI,Smithfield,9388,51.927993182786544,46.43161482743928,Obama
RI,South Kingstown,13594,63.0572311313815,34.61085773135207,Obama
RI,Tiverton,9388,51.927993182786544,46.43161482743928,Obama
RI,Warren,4837,63.1796568120736,34.87698986975398,Obama
RI,Warwick,40171,60.747803141569776,37.34285927659256,Obama
RI,Westerly,9623,57.5392289306869,40.922789150992415,Obama
RI,West Greenwich,2439,49.28249282492825,48.87248872488725,Obama
RI,West Warwick,10961,60.441565550588464,37.5239485448408,Obama
RI,Woonsocket,11850,64.76793248945147,33.41772151898734,Obama
SC,Abbeville,10577,55.99886546279663,0.6712678453247612,Obama
SC,Aiken,66049,62.31282835470636,0.8872200941725084,Obama
SC,Allendale,4257,21.000704721634953,0.21141649048625802,Obama
SC,Anderson,71901,67.4441245601591,0.9944228870252152,Obama
SC,Bamberg,6854,31.952144733002626,0.4960606944849723,Obama
SC,Barnwell,9913,46.958539291838996,0.4337738323413699,Obama
SC,Beaufort,73115,58.23702386651166,0.6865896190932093,Obama
SC,Berkeley,61111,58.523015496391814,1.1929112598386542,Obama
SC,Calhoun,7830,47.31800766283526,0.4725415070242657,Obama
SC,Charleston,160854,48.023673641936156,1.148867917490395,Obama
SC,Cherokee,20753,64.11603141714451,0.5637739122054642,Obama
SC,Chester,14324,44.23345434236247,0.5654845015358839,Obama
SC,Chesterfield,16576,51.2065637065637,0.3559362934362934,Obama
SC,Clarendon,15985,43.10290897716609,0.35032843290584925,Obama
SC,Colleton,17077,49.417344966914555,0.4918896761726298,Obama
SC,Darlington,30140,47.873258128732566,0.4545454545454545,Obama
SC,Dillon,13186,41.53647808281511,0.17442742302441985,Obama
SC,Dorchester,56735,57.229223583326,0.9570811668282364,Obama
SC,Edgefield,11583,56.21168954502288,0.5525338858672192,Obama
SC,Fairfield,11858,33.698768763703825,0.5650193961882274,Obama
SC,Florence,57877,49.80389446584999,0.497606994142751,Obama
SC,Georgetown,30870,53.372206025267246,0.6025267249757046,Obama
SC,Greenville,191282,63.00331447810039,1.175228197112117,Obama
SC,Greenwood,28525,57.10780017528485,0.722173531989483,Obama
SC,Hampton,9184,36.04094076655052,0.38109756097560976,Obama
SC,Horry,104584,63.73154593436854,0.8251740227950739,Obama
SC,Jasper,9991,41.72755479931938,0.4303873486137524,Obama
SC,Kershaw,27026,58.63242803226522,0.7881299489380597,Obama
SC,Lancaster,33010,58.38533777643139,0.7906694940926992,Obama
SC,Laurens,25373,58.03807196626335,0.6975919284278564,Obama
SC,Lee,8898,31.79366149696561,0.4607777028545741,Obama
SC,Lexington,112204,68.08313429111261,1.0445260418523403,Obama
SC,McCormick,5137,47.88787229900721,0.4087989098695737,Obama
SC,Marion,14766,34.63361777055397,0.23703101720167954,Obama
SC,Marlboro,11657,34.399931371707986,0.4375053615853135,Obama
SC,Newberry,16287,56.5972861791613,0.5464480874316939,Obama
SC,Oconee,30613,70.4700617384771,0.9603763107176688,Obama
SC,Orangeburg,42637,27.88188662429345,0.3260079273870113,Obama
SC,Pickens,45422,73.49962573202413,1.2460922020166438,Obama
SC,Richland,143016,32.67116965933881,0.6488784471667506,Obama
SC,Saluda,8553,59.97895475271835,0.6781246346311236,Obama
SC,Spartanburg,108327,60.88140537446805,0.8354334561097418,Obama
SC,Sumter,47261,40.76511288377309,0.4274137237891708,Obama
SC,Union,12475,52.63326653306613,0.5691382765531062,Obama
SC,Williamsburg,16282,29.59710109323179,0.2518118167301314,Obama
SC,York,99428,59.48927867401537,1.1284547612342601,Obama
SD,Aurora,1400,39.714285714285715,57.42857142857143,Romney
SD,Beadle,7263,39.66680435081922,58.24039653035936,Romney
SD,Bennett,1203,45.5527847049044,52.03657522859518,Romney
SD,Bon Homme,3074,37.96356538711776,59.53155497722835,Romney
SD,Brookings,12398,46.991450233908694,50.16131634134538,Romney
SD,Brown,16066,45.12012946595295,51.78638117764224,Romney
SD,Brule,2379,34.6364018495166,63.00966792770072,Romney
SD,Buffalo,641,73.6349453978159,25.89703588143525,Obama
SD,Butte,4201,23.803856224708404,73.03023089740537,Romney
SD,Campbell,787,19.440914866581963,78.27191867852605,Romney
SD,Charles Mix,3762,39.39393939393939,59.25039872408293,Romney
SD,Clark,1821,39.15431081823174,58.59417902251511,Romney
SD,Clay,5233,56.46856487674375,41.0089814637875,Obama
SD,Codington,11524,39.8125650815689,58.1048247136411,Romney
SD,Corson,1199,53.961634695579654,42.95246038365305,Obama
SD,Custer,4520,29.535398230088486,67.74336283185839,Romney
SD,Davison,7968,38.1777108433735,59.66365461847389,Romney
SD,Day,2873,52.105812739296894,45.94500522102332,Obama
SD,Deuel,2171,43.34408106863197,54.122524182404426,Romney
SD,Dewey,1895,63.69393139841689,34.986807387862804,Obama
SD,Douglas,1690,19.644970414201183,78.93491124260355,Romney
SD,Edmunds,1936,32.12809917355372,65.28925619834712,Romney
SD,Fall River,3511,32.38393620051268,64.25519794930219,Romney
SD,Faulk,1127,29.37000887311446,67.8793256433008,Romney
SD,Grant,3606,41.40321686078758,56.40599001663894,Romney
SD,Gregory,2151,27.84751278475128,70.0604370060437,Romney
SD,Haakon,1092,12.637362637362635,86.08058608058609,Romney
SD,Hamlin,2793,32.975295381310424,64.55424274973146,Romney
SD,Hand,1848,31.114718614718623,67.20779220779221,Romney
SD,Hanson,2416,31.45695364238411,67.34271523178808,Romney
SD,Harding,739,11.096075778078484,86.33288227334236,Romney
SD,Hughes,8155,34.163090128755364,63.99754751686082,Romney
SD,Hutchinson,3425,26.94890510948905,71.56204379562044,Romney
SD,Hyde,733,25.78444747612551,72.44201909959072,Romney
SD,Jackson,1106,38.517179023508135,59.76491862567812,Romney
SD,Jerauld,1006,44.93041749502982,53.47912524850894,Romney
SD,Jones,609,17.733990147783253,80.45977011494253,Romney
SD,Kingsbury,2608,41.87116564417178,55.63650306748468,Romney
SD,Lake,6285,43.34128878281623,54.399363564041366,Romney
SD,Lawrence,11359,34.976670481556475,61.84523285500485,Romney
SD,Lincoln,21952,36.36115160349854,62.003462099125365,Romney
SD,Lyman,1569,38.55959209687699,59.464627151051644,Romney
SD,McCook,2613,34.63451970914657,63.337160352085725,Romney
SD,McPherson,1215,22.386831275720166,75.80246913580247,Romney
SD,Marshall,1987,53.39708102667338,44.7408152994464,Obama
SD,Meade,10811,27.08352603829433,69.9287762464157,Romney
SD,Mellette,769,48.764629388816644,49.544863459037714,Romney
SD,Miner,1140,42.017543859649116,55.78947368421052,Romney
SD,Minnehaha,76565,45.27917455756547,52.67419839352184,Romney
SD,Moody,3033,47.11506758984504,50.609957138147045,Romney
SD,Pennington,44458,34.014125691664034,63.49588375545458,Romney
SD,Perkins,1590,20.062893081761008,75.7861635220126,Romney
SD,Potter,1381,24.54742939898624,74.51122375090516,Romney
SD,Roberts,4256,54.088345864661655,44.243421052631575,Obama
SD,Sanborn,1115,34.887892376681606,61.70403587443947,Romney
SD,Shannon,3130,93.35463258785944,6.006389776357827,Obama
SD,Spink,3041,42.74909569220651,54.916146004603746,Romney
SD,Stanley,1540,28.24675324675325,69.02597402597402,Romney
SD,Sully,816,22.794117647058826,74.87745098039215,Romney
SD,Todd,2497,79.1349619543452,19.94393271926312,Obama
SD,Tripp,2691,27.387588257153467,70.79152731326644,Romney
SD,Turner,4210,33.51543942992873,64.48931116389551,Romney
SD,Union,7596,36.624539231174296,61.84834123222749,Romney
SD,Walworth,2462,27.25426482534525,70.30869212022746,Romney
SD,Yankton,9924,42.40225715437324,55.048367593712214,Romney
SD,Ziebach,761,57.687253613666236,41.26149802890933,Obama
TN,Anderson,29621,34.137942675804325,63.94449883528578,Romney
TN,Bedford,14433,29.14847917965773,69.4658075244232,Romney
TN,Benton,6223,36.23654186083882,61.867266591676035,Romney
TN,Bledsoe,4359,29.06629961000229,69.32782748336774,Romney
TN,Blount,49200,26.27032520325203,71.98577235772358,Romney
TN,Bradley,35956,22.346757147624874,76.25152964734676,Romney
TN,Campbell,12097,27.50268661651649,71.10853930726627,Romney
TN,Cannon,4968,31.400966183574877,66.58615136876006,Romney
TN,Carroll,10845,32.04241585984325,66.56523743660672,Romney
TN,Carter,20607,23.225117678458773,75.19774833794341,Romney
TN,Cheatham,15177,30.67799960466495,67.64182644791461,Romney
TN,Chester,6396,25.35959974984365,73.0456535334584,Romney
TN,Claiborne,10178,23.90449990174887,74.83788563568481,Romney
TN,Clay,2820,36.773049645390074,61.95035460992908,Romney
TN,Cocke,11450,24.48908296943232,73.87772925764193,Romney
TN,Coffee,19242,30.48019956345495,67.62810518657105,Romney
TN,Crockett,5497,30.362015644897212,68.80116427142077,Romney
TN,Cumberland,25244,24.79797179527809,73.88290286800823,Romney
TN,Davidson,237372,58.5153261547276,39.795763611546434,Obama
TN,Decatur,4248,30.649717514124287,67.63182674199624,Romney
TN,DeKalb,6406,33.843271932563226,64.53325007805185,Romney
TN,Dickson,17821,34.94753380842826,63.335390831042034,Romney
TN,Dyer,13800,27.22463768115941,71.8913043478261,Romney
TN,Fayette,19562,34.16317349964216,64.82977200695225,Romney
TN,Fentress,6890,22.62699564586357,76.0522496371553,Romney
TN,Franklin,16099,34.74749984471085,63.68097397353872,Romney
TN,Gibson,19667,33.37570549651701,65.50566939543397,Romney
TN,Giles,10797,34.815226451792164,64.03630638140224,Romney
TN,Grainger,7250,23.00689655172414,75.43448275862069,Romney
TN,Greene,23937,25.968166436896855,71.99732631490997,Romney
TN,Grundy,4217,38.819065686507,59.33127815982925,Romney
TN,Hamblen,20020,26.11888111888112,72.5024975024975,Romney
TN,Hamilton,142320,41.31112984822934,56.12492973580664,Romney
TN,Hancock,2046,23.21603128054741,74.63343108504401,Romney
TN,Hardeman,10435,52.50598945855295,46.61236224245328,Obama
TN,Hardin,10495,23.50643163411149,75.1405431157694,Romney
TN,Hawkins,19789,25.701147101925315,72.6464197281318,Romney
TN,Haywood,7567,60.35416941984935,39.117219505748636,Obama
TN,Henderson,10051,25.03233509103572,73.80360163167843,Romney
TN,Henry,12731,34.06645196763805,64.30759563270756,Romney
TN,Hickman,7595,35.45753785385122,62.6201448321264,Romney
TN,Houston,3027,46.25041295011562,52.16385860588041,Romney
TN,Humphreys,6860,42.332361516034986,55.81632653061225,Romney
TN,Jackson,4178,41.55098133078028,56.96505505026328,Romney
TN,Jefferson,17565,24.08198121263877,74.22146313692001,Romney
TN,Johnson,6194,23.94252502421699,74.44300936390054,Romney
TN,Knox,167330,34.41941074523397,63.593497878443785,Romney
TN,Lake,2087,42.35745088643985,55.725922376617156,Romney
TN,Lauderdale,8688,46.155616942909745,53.13075506445672,Romney
TN,Lawrence,15219,27.84019975031211,70.76680465207964,Romney
TN,Lewis,4691,30.80366659560861,66.42506928160307,Romney
TN,Lincoln,13249,24.779228621028,73.89991697486603,Romney
TN,Loudon,22066,22.91761080395178,75.68657663373516,Romney
TN,McMinn,17818,25.83342687170277,72.72421147154563,Romney
TN,McNairy,9809,26.9446426750943,71.46498113976959,Romney
TN,Macon,6904,22.479721900347624,76.17323290845887,Romney
TN,Madison,40691,45.120542626133535,54.03897667788946,Romney
TN,Marion,10404,37.98539023452519,60.24605920799693,Romney
TN,Marshall,10729,34.69102432659148,63.59399757666139,Romney
TN,Maury,32989,35.82709387977811,62.74212616326653,Romney
TN,Meigs,3958,29.383527033855486,68.92369883779686,Romney
TN,Monroe,16320,26.764705882352942,71.7953431372549,Romney
TN,Montgomery,55424,43.93223152424942,54.41505484988453,Romney
TN,Moore,2799,25.187566988210076,73.34762415148269,Romney
TN,Morgan,6500,26.49230769230769,71.81538461538463,Romney
TN,Obion,12296,27.00065061808718,71.6818477553676,Romney
TN,Overton,7657,36.59396630534153,62.32205824735536,Romney
TN,Perry,2621,37.84814956123617,60.20602823349866,Romney
TN,Pickett,2446,29.067865903515944,69.78740801308258,Romney
TN,Polk,6059,30.63211751114045,67.79996699125267,Romney
TN,Putnam,25479,30.585972761882328,67.67141567565446,Romney
TN,Rhea,10578,24.81565513329552,73.67177160143694,Romney
TN,Roane,21081,28.52805844125041,69.82116597884351,Romney
TN,Robertson,26285,31.535096062393,67.1143237587978,Romney
TN,Rutherford,98816,36.836139896373055,61.557844883419676,Romney
TN,Scott,6668,21.7756448710258,76.7396520695861,Romney
TN,Sequatchie,5141,28.94378525578681,68.87765026259483,Romney
TN,Sevier,33856,21.90158317580341,76.73381379962194,Romney
TN,Shelby,370749,62.63024310247634,36.55734742372872,Obama
TN,Smith,7081,34.83971190509815,63.43736760344584,Romney
TN,Stewart,5115,40.449657869012704,57.92766373411534,Romney
TN,Sullivan,59833,25.57618705396688,72.74915180585964,Romney
TN,Sumner,65334,28.424709951939263,70.37530229283374,Romney
TN,Tipton,23682,29.64276665822144,69.2297947808462,Romney
TN,Trousdale,2901,42.674939675973796,55.49810410203378,Romney
TN,Unicoi,7078,26.970895733257986,71.03701610624469,Romney
TN,Union,5820,25.326460481099648,73.50515463917526,Romney
TN,Van Buren,2298,38.07658833768494,60.226283724978245,Romney
TN,Warren,13008,36.50061500615006,61.554428044280435,Romney
TN,Washington,48003,29.8273024602629,68.30198112617961,Romney
TN,Wayne,5484,21.207148067104303,77.51641137855579,Romney
TN,Weakley,12332,28.76256892637042,69.74537787868958,Romney
TN,White,9133,30.581408080586876,67.79809482097887,Romney
TN,Williamson,93606,25.98978697946713,72.74106360703374,Romney
TN,Wilson,51437,28.51838170966425,70.13628322025002,Romney
TX,Anderson,16167,23.47992824890209,75.67885198243334,Romney
TX,Andrews,4476,17.7390527256479,81.2332439678284,Romney
TX,Angelina,28403,27.5780727387952,71.47484420659791,Romney
TX,Aransas,9646,28.021978021978025,70.79618494712834,Romney
TX,Archer,4163,12.61109776603411,86.45207782848905,Romney
TX,Armstrong,935,10.481283422459892,88.55614973262034,Romney
TX,Atascosa,12704,40.36523929471033,58.65081863979849,Romney
TX,Austin,11628,19.367045063639488,79.63536291709666,Romney
TX,Bailey,1813,25.703254274682845,73.69001654715943,Romney
TX,Bandera,9434,19.705321178715288,78.68348526605894,Romney
TX,Bastrop,24457,40.315656049392814,57.321012389091045,Romney
TX,Baylor,1592,16.771356783919597,81.46984924623115,Romney
TX,Bee,7873,43.833354502730856,55.302934078496115,Romney
TX,Bell,85765,41.17647058823529,57.56310849414097,Romney
TX,Bexar,511405,51.59726635445489,47.03102237952308,Obama
TX,Blanco,4971,24.54234560450613,73.1643532488433,Romney
TX,Borden,362,8.839779005524859,89.50276243093924,Romney
TX,Bosque,7336,18.62050163576881,80.05725190839695,Romney
TX,Bowie,35357,28.80334870039879,70.25482931244167,Romney
TX,Brazoria,106422,32.25554866474977,66.4185976583789,Romney
TX,Brazos,55845,31.229295371116482,66.5269943593876,Romney
TX,Brewster,3866,45.65442317640972,51.08639420589757,Romney
TX,Briscoe,700,16.714285714285715,82.28571428571428,Romney
TX,Brooks,2403,78.48522679983354,21.098626716604247,Obama
TX,Brown,13936,13.662456946039036,85.34730195177957,Romney
TX,Burleson,6455,26.41363284275755,72.36250968241673,Romney
TX,Burnet,16770,21.896243291592132,76.4937388193202,Romney
TX,Caldwell,11055,43.30167345092718,54.43690637720489,Romney
TX,Calhoun,6746,37.2072339163949,61.44381855914616,Romney
TX,Callahan,5195,14.456207892204043,84.23484119345524,Romney
TX,Cameron,74802,65.71883104729821,33.36140744899869,Obama
TX,Camp,4332,32.96398891966759,66.43582640812558,Romney
TX,Carson,2775,10.522522522522523,88.28828828828829,Romney
TX,Cass,11764,24.82998979938797,74.35396123767427,Romney
TX,Castro,2119,29.731005191127892,69.37234544596508,Romney
TX,Chambers,14692,18.921862237952627,80.05036754696431,Romney
TX,Cherokee,16387,24.01293708427412,75.00457679868188,Romney
TX,Childress,1996,16.032064128256508,83.41683366733467,Romney
TX,Clay,5056,14.63607594936709,84.375,Romney
TX,Cochran,916,27.947598253275107,70.74235807860263,Romney
TX,Coke,1406,12.731152204836414,86.4864864864865,Romney
TX,Coleman,3483,12.661498708010335,86.33362044214758,Romney
TX,Collin,301101,33.46186163446817,65.07218508075363,Romney
TX,Collingsworth,1150,15.391304347826088,83.65217391304348,Romney
TX,Colorado,8095,25.003088326127237,74.30512662137122,Romney
TX,Comal,51475,22.218552695483247,76.33025740650801,Romney
TX,Comanche,4897,18.17439248519501,80.45742291198692,Romney
TX,Concho,1001,19.38061938061938,79.22077922077922,Romney
TX,Cooke,14291,15.674200545798053,83.27618781051012,Romney
TX,Coryell,16551,31.061567276901695,67.62733369584919,Romney
TX,Cottle,739,24.35723951285521,74.83085250338294,Romney
TX,Crane,1283,21.43413873733437,76.77318784099766,Romney
TX,Crockett,1457,32.94440631434454,65.68291008922444,Romney
TX,Crosby,1787,35.7582540570789,63.34639059876889,Romney
TX,Culberson,876,64.61187214611871,33.561643835616444,Obama
TX,Dallam,1532,16.514360313315926,81.4621409921671,Romney
TX,Dallas,705941,57.111005027332325,41.694560876900475,Obama
TX,Dawson,3640,27.93956043956044,71.18131868131869,Romney
TX,Deaf Smith,4309,28.753771176607103,70.5964260849385,Romney
TX,Delta,2018,22.497522299306244,75.52031714568881,Romney
TX,Denton,240125,33.28141592920354,65.00989068193647,Romney
TX,De Witt,6624,22.086352657004827,77.20410628019323,Romney
TX,Dickens,1019,21.197252208047107,77.82139352306181,Romney
TX,Dimmit,2917,73.39732601988345,26.12272883099075,Obama
TX,Donley,1533,14.742335290280495,83.88780169602089,Romney
TX,Duval,4343,76.69813492977204,22.542021644024874,Obama
TX,Eastland,6494,14.936864798275332,83.81582999692023,Romney
TX,Ector,32408,24.978400394964208,73.8583065909652,Romney
TX,Edwards,883,26.274065685164214,72.5934314835787,Romney
TX,Ellis,53756,25.6771337153062,73.20671180891435,Romney
TX,El Paso,171053,65.63638170625478,33.04063652785978,Obama
TX,Erath,12467,15.761610652121599,82.8186412128018,Romney
TX,Falls,5432,37.42636229749632,61.7820324005891,Romney
TX,Fannin,10781,23.021983118449125,75.53102680641871,Romney
TX,Fayette,10534,21.93848490601861,76.87488133662427,Romney
TX,Fisher,1628,31.449631449631447,67.19901719901719,Romney
TX,Floyd,2085,26.426858513189448,73.04556354916069,Romney
TX,Foard,493,28.39756592292089,70.18255578093307,Romney
TX,Fort Bend,219250,46.08574686431015,52.92041049030786,Romney
TX,Franklin,4255,17.62632197414806,80.98707403055231,Romney
TX,Freestone,7562,24.43797937053689,74.63633959270035,Romney
TX,Frio,3968,59.8790322580645,39.28931451612903,Obama
TX,Gaines,4066,13.157894736842106,85.68617806197737,Romney
TX,Galveston,109227,35.853772418907404,62.79949096835031,Romney
TX,Garza,1556,17.737789203084837,81.10539845758355,Romney
TX,Gillespie,12535,16.39409652971679,82.20981252493019,Romney
TX,Glasscock,578,7.612456747404845,91.00346020761243,Romney
TX,Goliad,3452,32.64774044032445,66.45422943221321,Romney
TX,Gonzales,6039,29.3591654247392,69.76320582877959,Romney
TX,Gray,7373,12.003255120032554,87.18296487182968,Romney
TX,Grayson,42207,25.26832042078329,73.22718980263937,Romney
TX,Gregg,41356,29.828803559338432,69.3127962085308,Romney
TX,Grimes,8598,27.20400093044894,71.42358688066992,Romney
TX,Guadalupe,49247,31.786707819765677,66.92590411598675,Romney
TX,Hale,8765,25.41928123217341,73.21163719338277,Romney
TX,Hall,1108,23.916967509025273,75.09025270758123,Romney
TX,Hamilton,3551,16.643199098845393,82.17403548296255,Romney
TX,Hansford,1960,8.061224489795919,91.17346938775508,Romney
TX,Hardeman,1495,20.20066889632107,78.66220735785954,Romney
TX,Hardin,21293,15.770440989996713,83.3325506034847,Romney
TX,Harris,1185478,49.385226887382146,49.33587970422058,Obama
TX,Harrison,26099,32.303919690409586,66.94126211732251,Romney
TX,Hartley,1904,9.611344537815127,89.2857142857143,Romney
TX,Haskell,2006,27.467597208374876,70.88733798604189,Romney
TX,Hays,58808,43.273024078356684,53.69507549993197,Romney
TX,Hemphill,1509,12.723658051689858,86.01722995361166,Romney
TX,Henderson,27582,22.094119353201364,76.86897251830905,Romney
TX,Hidalgo,138966,70.4337751680267,28.630024610336342,Obama
TX,Hill,12032,22.81416223404255,75.86436170212765,Romney
TX,Hockley,7119,20.817530552043824,77.86205927798848,Romney
TX,Hood,22445,17.059478725774113,81.71530407663177,Romney
TX,Hopkins,12742,21.77837074242662,77.17783707424266,Romney
TX,Houston,8129,27.494156722844142,71.82925329068766,Romney
TX,Howard,5139,20.27631834987352,78.45884413309983,Romney
TX,Hudspeth,861,44.01858304297328,54.70383275261324,Romney
TX,Hunt,27984,23.792166952544303,74.95711835334477,Romney
TX,Hutchinson,7916,13.163213744315307,85.86407276402224,Romney
TX,Irion,788,14.213197969543149,84.77157360406093,Romney
TX,Jack,2907,10.42311661506708,88.7512899896801,Romney
TX,Jackson,5018,21.28337983260263,77.7799920286967,Romney
TX,Jasper,13466,25.263626912223376,73.69671765929007,Romney
TX,Jeff Davis,1188,37.03703703703704,60.35353535353535,Romney
TX,Jefferson,88548,50.39752450648236,48.80290915661562,Obama
TX,Jim Hogg,1667,78.04439112177566,21.355728854229152,Obama
TX,Jim Wells,11163,58.156409567320615,41.1627698647317,Obama
TX,Johnson,48753,21.498164215535454,77.14191947162227,Romney
TX,Jones,5562,22.024451636102125,76.5551959726717,Romney
TX,Karnes,4180,31.674641148325357,67.53588516746412,Romney
TX,Kaufman,34604,27.31187145994683,71.67957461565136,Romney
TX,Kendall,17729,17.118844830503694,81.60076710474364,Romney
TX,Kenedy,166,49.39759036144578,50.0,Romney
TX,Kent,404,16.33663366336634,82.67326732673267,Romney
TX,Kerr,21811,19.829443858603454,78.97391224611434,Romney
TX,Kimble,1891,11.475409836065571,88.15441565309358,Romney
TX,King,145,3.4482758620689653,95.86206896551724,Romney
